Original order,Case Number,URL Report1,URL Report2
5849,2015.09.18,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.18-Vergenz.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.18-Vergenz.pdf
5848,2015.09.17,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.17-Liebetrau.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.17-Liebetrau.pdf
5847,2015.09.08,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.08-Daniels.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.08-Daniels.pdf
5846,2015.09.06,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.06-Gennaro.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.06-Gennaro.pdf
5845,2015.09.05,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.05-Marks.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.05-Marks.pdf
5844,2015.09.04,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.04-Quinliven.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.04-Quinliven.pdf
5843,2015.09.03,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.03-Wagner.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.03-Wagner.pdf
5842,2015.09.01,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.01-Neame.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.01-Neame.pdf
5841,2015.09.00,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.00-Lautiki.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.00-Lautiki.pdf
5840,2015.08.29.b,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.29.b-Dempsey.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.29.b-Dempsey.pdf
5839,2015.08.29.a,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.29.a-Phillips.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.29.a-Phillips.pdf
5838,2015.08.22.b,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.22.b-CocoaBeach.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.22.b-CocoaBeach.pdf
5837,2015.08.22.a,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.22.a-Carr.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.22.a-Carr.pdf
5836,2015.08.20,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.20-Peyton.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.20-Peyton.pdf
5835,2015.08.19,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.19-Szsarmack,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.19-Szsarmack
5834,2015.08.18.b,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.18.b-Lyon.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.18.b-Lyon.pdf
5833,2015.08.18.a,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.18.a-Benidorm.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.18.a-Benidorm.pdf
5832,2015.08.10,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.10-Shafer.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.10-Shafer.pdf
5831,2015.07.31,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.31-Ison.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.31-Ison.pdf
5830,2015.07.26.b,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.26.b-Warrilow.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.26.b-Warrilow.pdf
5829,2015.07.26.a,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.26.a-Edisto.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.26.a-Edisto.pdf
5828,2015.07.25,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.25-Johnson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.25-Johnson.pdf
5827,2015.07.23.b,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.23.b-Lorber.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.23.b-Lorber.pdf
5826,2015.07.23.a,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.23.a-Victoria.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.23.a-Victoria.pdf
5825,2015.07.22,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.22-Arrieguy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.22-Arrieguy.pdf
5824,2015.07.19,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.19-Fanning.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.19-Fanning.pdf
5823,2015.07.10,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.10-Miskin.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.10-Miskin.pdf
5822,2015.07.08,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.08-Finney.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.08-Finney.pdf
5821,2015.07.06,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.06-Termini.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.06-Termini.pdf
5820,2015.07.04.b,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.04.b-Hester.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.04.b-Hester.pdf
5819,2015.07.04.a,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.04.a-Marine.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.04.a-Marine.pdf
5818,2015.07.03,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.03-Hoile.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.03-Hoile.pdf
5817,2015.07.02,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.02-Matt-Lee.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.02-Matt-Lee.pdf
5816,2015.07.01,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.01-Costello.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.01-Costello.pdf
5815,2015.06.30.b,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.30.b-Steve.pf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.30.b-Steve.pf
5814,2015.06.30.a,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.30.a.pdf-Weakley.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.30.a.pdf-Weakley.pdf
5813,2015.06.27.b,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.27.b-Rodanthe.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.27.b-Rodanthe.pdf
5812,2015.06.27.a,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.27.a-Swanepoel.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.27-Swanepoel.pdf
5811,2015.06.26.c,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.26.c-Jacksonville.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.26.c-Jacksonville.pdf
5810,2015.06.26.b,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.26.b-Reddering.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.26.b-Reddering.pdf
5809,2015.06.26.a,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.26.a-Donahue.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.26.a-Donahue.pdf
5808,2015.06.25.R,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.25.R-Stephen.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.25.R-Stephen.pdf
5807,2015.06.25,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.25-Avon.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.25-Avon.pdf
5806,2015.06.24.b,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.24.b-Noyes.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.24.b-Noyes.pdf
5805,2015.06.24.a,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.24.a-Kumpe.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.24.a-Kumpe.pdf
5804,2015.06.23,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.23-Davenport.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.23-Davenport.pdf
5803,2015.06.19,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.19-Rios.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.19-Rios.pdf
5802,2015.06.17,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.17-Simpson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.17-Simpson.pdf
5801,2015.06.14.b,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.14.b-Treschel.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.14.b-Treschel.pdf
5800,2015.06.14.a,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.14.a-Yow.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.14.a-Yow.pdf
5799,2015.06.13,http://sharkattackfile.net/spreadsheets/pdf_directory/Court Case pending,
5798,2015.06.11,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.11-OceanIsle.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.11-OceanIsle.pdf
5797,2015.06.07,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.07-Vertullo.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.07-Vertullo.pdf
5796,2015.06.05,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.05-FortLauderdale.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.05-FortLauderdale.pdf
5795,2015.06.01,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.01-Chaussalet.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.01-Chaussalet.pdf
5794,2015.05.29.b,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.29.b-Gilpin.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.29.b-Gilpin.pdf
5793,2015.05.29.a,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.29.a-Hatfield.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.29.a-Hatfield.pdf
5792,2015.05.25,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.25-Rangiroa.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.25-Rangiroa.pdf
5791,2015.05.24,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.24-Wheatro.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.24-Wheatro.pdf
5790,2015.05.20,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.20-Zaccaria.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.20-Zaccaria.pdf
5789,2015.05.15,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.15-Sullivans.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.15-Sullivans.pdf
5788,2015.05.09,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.09-Berthelot.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.09-Berthelot.pdf
5787,2015.05.07,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.07-Green.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.07-Green.pdf
5786,2015.05.03,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.03-Lucas.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.03-Lucas.pdf
5785,2015.05.02,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.02-Dasnois.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.02-Dasnois.pdf
5784,2015.04.29,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.04.29-Cruse.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.04.29-Cruse.pdf
5783,2015.04.26,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.04.26-Jessen.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.04.26-Jessen.pdf
5782,2015.04.25,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.04.25-Blowes.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.04.25-Blowes.pdf
5781,2015.04.24.c,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.04.24.c-Vidgens.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.04.24.c-Vidgens.pdf
5780,2015.04.13,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.04.13-Rackley.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.04.13-Rackley.pdf
5779,2015.04.11,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.04.11-McKenzie-Surfer.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.04.11-McKenzie-Surfer.pdf
5778,2015.04.12,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.04.12-Canestri.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.04.12-Canestri.pdf
5777,2015.03.31,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.03.31-Mota.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.03.31-Mota.pdf
5776,2015.04.03,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.04.03-Neumann.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.04.03-Neumann.pdf
5775,2015.03.29,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.03.29-Masala.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.03.29-Masala.pdf
5774,2015.03.26,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.03.26-VanRensburg.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.03.26-VanRensburg.pdf
5773,2015.03.21,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.03.21-Egypt.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.03.21-Egypt.pdf
5772,2015.03.18,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.03.18-Grasing.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.03.18-Grasing.pdf
5771,2015.03.16,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.03.16-Bora-Bora.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.03.16-Bora-Bora.pdf
5770,2015.03.11,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.03.11-Graham.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.03.11-Graham.pdf
5769,2015.03.10,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.03.10-Mora.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.03.10-Mora.pdf
5768,2015.03.07,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.03.07-18-month.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.03.07-18-month.pdf
5767,2015.02.15,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.02.15-Avalon.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.02.15-Avalon.pdf
5766,2015.02.14,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.02.14-Bishop.pdf ,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.02.14-Bishop.pdf 
5765,2015.02.09,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.02.09-Nakahara.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.02.09-Nakahara.pdf
5764,2015.02.08,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.02.08-Reitman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.02.08-Reitman.pdf
5763,2015.02.05,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.02.05-McPhee.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.02.05-McPhee.pdf
5762,2015.01.30,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.20-Carter.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.20-Carter.pdf
5761,2015.01.27,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.27-Pollard.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.27-Pollard.pdf
5760,2015.01.24,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.24-Murray.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.24-Murray.pdf
5759,2015.01.19.b,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.19.b-Fitzgerald-boat.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.19.b-Fitzgerald-boat.pdf
5758,2015.01.19.a,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.19.a-Ellis.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.19.a-Ellis.pdf
5757,2015.01.17,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.17-Watson-Tinny.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.17-Watson-Tinny.pdf
5756,2015.01.16,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.16-Smith.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.16-Smith.pdf
5755,2015.01.08,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.08-Konrad.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.08-Konrad.pdf
5754,2015.01.06,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.06-Webb-Martin.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.06-Webb-Martin.pdf
5753,2015.01.03,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.03-Krafft.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.03-Krafft.pdf
5752,2015.01.01,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.01-Child.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.01.01-Child.pdf
5751,2014.12.29.b,http://sharkattackfile.net/spreadsheets/pdf_directory/N56702014.12.29.b-Brown.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/N56702014.12.29.b-Brown.pdf
5750,2014.12.29.a,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.12.29.a-Muscat.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.12.29.a-Muscat.pdf
5749,2014.12.28.d,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.12.28.d-NormanAtlantic.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.12.28.d-NormanAtlantic.pdf
5748,2014.12.28.c,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.12.28.c-Durban.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.12.28.c-Durban.pdf
5747,2014.12.28.b,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.12.28.b-Swanson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.12.28.b-Swanson.pdf
5746,2014.12.28.a,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.12.28.a-ParadiseBeach.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.12.28.a-ParadiseBeach.pdf
5745,2014.12.23.R,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.12.23.R-GoblinShark.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.12.23.R-GoblinShark.pdf
5744,2014.12.15,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.12.15-DanielSmith.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.12.15-DanielSmith.pdf
5743,2014.12.03.R,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.12.03.R-Spanish-fisherman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.12.03.R-Spanish-fisherman.pdf
5742,2014.11.29,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.11.29-Pearman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.11.29-Pearman.pdf
5741,2014.11.20,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.11.20-Mauritius.pdf ,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.11.20-Mauritius.pdf 
5740,2014.11.19,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.11.19-Freo.pdf ,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.11.19-Freo.pdf 
5739,2014.11.16,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.11.16-IndianHarbor.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.11.16-IndianHarbor.pdf
5738,2014.11.13,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.11.13-Hawaii.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.11.13-Hawaii.pdf
5737,2014.11.10,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.11.10-Moonee.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.11.10-Moonee.pdf
5736,2014.11.08,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.11.08-FortPierce.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.11.08-FortPierce.pdf
5735,2014.10.31,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.10.31-Clark.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.10.31-Clark.pdf
5734,2014.10.30,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.10.29-Hunt.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.10.29-Hunt.pdf
5733,2014.10.22,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.10.22-Lawrence.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.10.22-Lawrence.pdf
5732,2014.10.20,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.10.20-Maui.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2014.10.20-Maui.pdf
